7.4751 	INFO 	Loaded monitor calibration from ['2024_10_29 21:52']
10.5786 	EXP 	Created line_1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_1', opacity=1, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
10.5792 	EXP 	Created line_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_2', opacity=1, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
10.5799 	EXP 	Created line_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_3', opacity=1, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
10.5805 	EXP 	Created line_4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_4', opacity=1, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
10.5813 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0203 	EXP 	Imported data/Sequence_Learning_Condition - Sheet1.csv as conditions, 4 conditions, 2 params
0.0214 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'pos': -50, 'corr_resp': 'x', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0292 	EXP 	Fixation: autoDraw = True
1.0385 	WARNING 	t of last frame was 41.36ms (=1/24)
1.0385 	EXP 	line_1: autoDraw = True
1.0385 	EXP 	line_2: autoDraw = True
1.0385 	EXP 	line_3: autoDraw = True
1.0385 	EXP 	line_4: autoDraw = True
1.0446 	EXP 	Fixation: autoDraw = False
1.9954 	INFO 	Keyboard events cleared
1.9948 	EXP 	probe: autoDraw = True
3.0695 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'pos': 150, 'corr_resp': 'v', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.0770 	WARNING 	t of last frame was 40.36ms (=1/24)
3.0770 	EXP 	Fixation: autoDraw = False
3.0770 	EXP 	line_1: autoDraw = False
3.0770 	EXP 	line_2: autoDraw = False
3.0770 	EXP 	line_3: autoDraw = False
3.0770 	EXP 	line_4: autoDraw = False
3.0770 	EXP 	probe: autoDraw = False
3.0770 	EXP 	Fixation: autoDraw = True
3.0876 	DATA 	Keypress: x
3.9294 	WARNING 	t of last frame was 22.49ms (=1/44)
4.0706 	EXP 	Fixation: autoDraw = False
4.0706 	EXP 	line_1: autoDraw = True
4.0706 	EXP 	line_2: autoDraw = True
4.0706 	EXP 	line_3: autoDraw = True
4.0706 	EXP 	line_4: autoDraw = True
5.0630 	INFO 	Keyboard events cleared
5.0626 	EXP 	probe: autoDraw = True
5.5197 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'pos': 50, 'corr_resp': 'c', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
5.5278 	EXP 	Fixation: autoDraw = False
5.5278 	EXP 	line_1: autoDraw = False
5.5278 	EXP 	line_2: autoDraw = False
5.5278 	EXP 	line_3: autoDraw = False
5.5278 	EXP 	line_4: autoDraw = False
5.5278 	EXP 	probe: autoDraw = False
5.5278 	EXP 	Fixation: autoDraw = True
5.5299 	DATA 	Keypress: v
6.2293 	WARNING 	t of last frame was 22.30ms (=1/44)
6.5155 	EXP 	line_1: autoDraw = True
6.5155 	EXP 	line_2: autoDraw = True
6.5155 	EXP 	line_3: autoDraw = True
6.5155 	EXP 	line_4: autoDraw = True
6.5298 	EXP 	Fixation: autoDraw = False
7.5210 	INFO 	Keyboard events cleared
7.5206 	EXP 	probe: autoDraw = True
8.0714 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'pos': -150, 'corr_resp': 'z', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
8.0740 	DATA 	Keypress: c
8.0819 	EXP 	Fixation: autoDraw = False
8.0819 	EXP 	line_1: autoDraw = False
8.0819 	EXP 	line_2: autoDraw = False
8.0819 	EXP 	line_3: autoDraw = False
8.0819 	EXP 	line_4: autoDraw = False
8.0819 	EXP 	probe: autoDraw = False
8.0819 	EXP 	Fixation: autoDraw = True
8.2960 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
9.0794 	EXP 	line_1: autoDraw = True
9.0794 	EXP 	line_2: autoDraw = True
9.0794 	EXP 	line_3: autoDraw = True
9.0794 	EXP 	line_4: autoDraw = True
9.0965 	EXP 	Fixation: autoDraw = False
10.0710 	INFO 	Keyboard events cleared
10.0706 	EXP 	probe: autoDraw = True
10.4136 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'pos': -50, 'corr_resp': 'x', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
10.4159 	DATA 	Keypress: z
10.4224 	EXP 	Fixation: autoDraw = False
10.4224 	EXP 	line_1: autoDraw = False
10.4224 	EXP 	line_2: autoDraw = False
10.4224 	EXP 	line_3: autoDraw = False
10.4224 	EXP 	line_4: autoDraw = False
10.4224 	EXP 	probe: autoDraw = False
10.4224 	EXP 	Fixation: autoDraw = True
11.4113 	EXP 	line_1: autoDraw = True
11.4113 	EXP 	line_2: autoDraw = True
11.4113 	EXP 	line_3: autoDraw = True
11.4113 	EXP 	line_4: autoDraw = True
11.4179 	EXP 	Fixation: autoDraw = False
12.4045 	INFO 	Keyboard events cleared
12.4040 	EXP 	probe: autoDraw = True
12.7153 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'pos': 150, 'corr_resp': 'v', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
12.7190 	DATA 	Keypress: x
12.7264 	EXP 	Fixation: autoDraw = False
12.7264 	EXP 	line_1: autoDraw = False
12.7264 	EXP 	line_2: autoDraw = False
12.7264 	EXP 	line_3: autoDraw = False
12.7264 	EXP 	line_4: autoDraw = False
12.7264 	EXP 	probe: autoDraw = False
12.7264 	EXP 	Fixation: autoDraw = True
13.7137 	EXP 	line_1: autoDraw = True
13.7137 	EXP 	line_2: autoDraw = True
13.7137 	EXP 	line_3: autoDraw = True
13.7137 	EXP 	line_4: autoDraw = True
13.7206 	EXP 	Fixation: autoDraw = False
14.7128 	INFO 	Keyboard events cleared
14.7123 	EXP 	probe: autoDraw = True
15.0217 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'pos': 50, 'corr_resp': 'c', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
15.0247 	DATA 	Keypress: v
15.0322 	EXP 	Fixation: autoDraw = False
15.0322 	EXP 	line_1: autoDraw = False
15.0322 	EXP 	line_2: autoDraw = False
15.0322 	EXP 	line_3: autoDraw = False
15.0322 	EXP 	line_4: autoDraw = False
15.0322 	EXP 	probe: autoDraw = False
15.0322 	EXP 	Fixation: autoDraw = True
16.0293 	EXP 	line_1: autoDraw = True
16.0293 	EXP 	line_2: autoDraw = True
16.0293 	EXP 	line_3: autoDraw = True
16.0293 	EXP 	line_4: autoDraw = True
16.0460 	EXP 	Fixation: autoDraw = False
17.0206 	INFO 	Keyboard events cleared
17.0203 	EXP 	probe: autoDraw = True
17.3493 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'pos': -150, 'corr_resp': 'z', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
17.3521 	DATA 	Keypress: c
17.3587 	EXP 	Fixation: autoDraw = False
17.3587 	EXP 	line_1: autoDraw = False
17.3587 	EXP 	line_2: autoDraw = False
17.3587 	EXP 	line_3: autoDraw = False
17.3587 	EXP 	line_4: autoDraw = False
17.3587 	EXP 	probe: autoDraw = False
17.3587 	EXP 	Fixation: autoDraw = True
18.3482 	EXP 	line_1: autoDraw = True
18.3482 	EXP 	line_2: autoDraw = True
18.3482 	EXP 	line_3: autoDraw = True
18.3482 	EXP 	line_4: autoDraw = True
18.3559 	EXP 	Fixation: autoDraw = False
19.3461 	INFO 	Keyboard events cleared
19.3456 	EXP 	probe: autoDraw = True
20.3486 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'pos': -50, 'corr_resp': 'x', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
20.3516 	DATA 	Keypress: z
20.3629 	EXP 	Fixation: autoDraw = False
20.3629 	EXP 	line_1: autoDraw = False
20.3629 	EXP 	line_2: autoDraw = False
20.3629 	EXP 	line_3: autoDraw = False
20.3629 	EXP 	line_4: autoDraw = False
20.3629 	EXP 	probe: autoDraw = False
20.3629 	EXP 	Fixation: autoDraw = True
21.3457 	EXP 	line_1: autoDraw = True
21.3457 	EXP 	line_2: autoDraw = True
21.3457 	EXP 	line_3: autoDraw = True
21.3457 	EXP 	line_4: autoDraw = True
21.3528 	EXP 	Fixation: autoDraw = False
22.3469 	INFO 	Keyboard events cleared
22.3463 	EXP 	probe: autoDraw = True
22.6984 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'pos': 150, 'corr_resp': 'v', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
22.7009 	DATA 	Keypress: x
22.7078 	EXP 	Fixation: autoDraw = False
22.7078 	EXP 	line_1: autoDraw = False
22.7078 	EXP 	line_2: autoDraw = False
22.7078 	EXP 	line_3: autoDraw = False
22.7078 	EXP 	line_4: autoDraw = False
22.7078 	EXP 	probe: autoDraw = False
22.7078 	EXP 	Fixation: autoDraw = True
23.6962 	EXP 	line_1: autoDraw = True
23.6962 	EXP 	line_2: autoDraw = True
23.6962 	EXP 	line_3: autoDraw = True
23.6962 	EXP 	line_4: autoDraw = True
23.7032 	EXP 	Fixation: autoDraw = False
24.6950 	INFO 	Keyboard events cleared
24.6945 	EXP 	probe: autoDraw = True
24.9645 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'pos': 50, 'corr_resp': 'c', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
24.9669 	DATA 	Keypress: v
24.9732 	EXP 	Fixation: autoDraw = False
24.9732 	EXP 	line_1: autoDraw = False
24.9732 	EXP 	line_2: autoDraw = False
24.9732 	EXP 	line_3: autoDraw = False
24.9732 	EXP 	line_4: autoDraw = False
24.9732 	EXP 	probe: autoDraw = False
24.9732 	EXP 	Fixation: autoDraw = True
25.9574 	EXP 	line_1: autoDraw = True
25.9574 	EXP 	line_2: autoDraw = True
25.9574 	EXP 	line_3: autoDraw = True
25.9574 	EXP 	line_4: autoDraw = True
25.9645 	EXP 	Fixation: autoDraw = False
26.9634 	INFO 	Keyboard events cleared
26.9630 	EXP 	probe: autoDraw = True
27.2142 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'pos': -150, 'corr_resp': 'z', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
27.2165 	DATA 	Keypress: c
27.2228 	EXP 	Fixation: autoDraw = False
27.2228 	EXP 	line_1: autoDraw = False
27.2228 	EXP 	line_2: autoDraw = False
27.2228 	EXP 	line_3: autoDraw = False
27.2228 	EXP 	line_4: autoDraw = False
27.2228 	EXP 	probe: autoDraw = False
27.2228 	EXP 	Fixation: autoDraw = True
28.2064 	EXP 	line_1: autoDraw = True
28.2064 	EXP 	line_2: autoDraw = True
28.2064 	EXP 	line_3: autoDraw = True
28.2064 	EXP 	line_4: autoDraw = True
28.2134 	EXP 	Fixation: autoDraw = False
29.2134 	INFO 	Keyboard events cleared
29.2130 	EXP 	probe: autoDraw = True
29.4865 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'pos': -50, 'corr_resp': 'x', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
29.4893 	DATA 	Keypress: z
29.4972 	EXP 	Fixation: autoDraw = False
29.4972 	EXP 	line_1: autoDraw = False
29.4972 	EXP 	line_2: autoDraw = False
29.4972 	EXP 	line_3: autoDraw = False
29.4972 	EXP 	line_4: autoDraw = False
29.4972 	EXP 	probe: autoDraw = False
29.4972 	EXP 	Fixation: autoDraw = True
30.4822 	EXP 	line_1: autoDraw = True
30.4822 	EXP 	line_2: autoDraw = True
30.4822 	EXP 	line_3: autoDraw = True
30.4822 	EXP 	line_4: autoDraw = True
30.4887 	EXP 	Fixation: autoDraw = False
31.4790 	INFO 	Keyboard events cleared
31.4784 	EXP 	probe: autoDraw = True
31.4841 	DATA 	Keypress: x
31.8365 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'pos': 150, 'corr_resp': 'v', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
31.8446 	EXP 	Fixation: autoDraw = False
31.8446 	EXP 	line_1: autoDraw = False
31.8446 	EXP 	line_2: autoDraw = False
31.8446 	EXP 	line_3: autoDraw = False
31.8446 	EXP 	line_4: autoDraw = False
31.8446 	EXP 	probe: autoDraw = False
31.8446 	EXP 	Fixation: autoDraw = True
32.8291 	EXP 	line_1: autoDraw = True
32.8291 	EXP 	line_2: autoDraw = True
32.8291 	EXP 	line_3: autoDraw = True
32.8291 	EXP 	line_4: autoDraw = True
32.8360 	EXP 	Fixation: autoDraw = False
33.8283 	INFO 	Keyboard events cleared
33.8277 	EXP 	probe: autoDraw = True
34.0641 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'pos': 50, 'corr_resp': 'c', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
34.0667 	DATA 	Keypress: v
34.0738 	EXP 	Fixation: autoDraw = False
34.0738 	EXP 	line_1: autoDraw = False
34.0738 	EXP 	line_2: autoDraw = False
34.0738 	EXP 	line_3: autoDraw = False
34.0738 	EXP 	line_4: autoDraw = False
34.0738 	EXP 	probe: autoDraw = False
34.0738 	EXP 	Fixation: autoDraw = True
35.0640 	EXP 	line_1: autoDraw = True
35.0640 	EXP 	line_2: autoDraw = True
35.0640 	EXP 	line_3: autoDraw = True
35.0640 	EXP 	line_4: autoDraw = True
35.0710 	EXP 	Fixation: autoDraw = False
36.0621 	INFO 	Keyboard events cleared
36.0618 	EXP 	probe: autoDraw = True
36.3325 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'pos': -150, 'corr_resp': 'z', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
36.3358 	DATA 	Keypress: c
36.3430 	EXP 	Fixation: autoDraw = False
36.3430 	EXP 	line_1: autoDraw = False
36.3430 	EXP 	line_2: autoDraw = False
36.3430 	EXP 	line_3: autoDraw = False
36.3430 	EXP 	line_4: autoDraw = False
36.3430 	EXP 	probe: autoDraw = False
36.3430 	EXP 	Fixation: autoDraw = True
37.3340 	EXP 	line_1: autoDraw = True
37.3340 	EXP 	line_2: autoDraw = True
37.3340 	EXP 	line_3: autoDraw = True
37.3340 	EXP 	line_4: autoDraw = True
37.3463 	EXP 	Fixation: autoDraw = False
38.3297 	INFO 	Keyboard events cleared
38.3293 	EXP 	probe: autoDraw = True
38.6151 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'pos': -50, 'corr_resp': 'x', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
38.6178 	DATA 	Keypress: z
38.6247 	EXP 	Fixation: autoDraw = False
38.6247 	EXP 	line_1: autoDraw = False
38.6247 	EXP 	line_2: autoDraw = False
38.6247 	EXP 	line_3: autoDraw = False
38.6247 	EXP 	line_4: autoDraw = False
38.6247 	EXP 	probe: autoDraw = False
38.6247 	EXP 	Fixation: autoDraw = True
39.6164 	EXP 	line_1: autoDraw = True
39.6164 	EXP 	line_2: autoDraw = True
39.6164 	EXP 	line_3: autoDraw = True
39.6164 	EXP 	line_4: autoDraw = True
39.6296 	EXP 	Fixation: autoDraw = False
40.6132 	INFO 	Keyboard events cleared
40.6128 	EXP 	probe: autoDraw = True
40.8723 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'pos': 150, 'corr_resp': 'v', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
40.8754 	DATA 	Keypress: x
40.8832 	EXP 	Fixation: autoDraw = False
40.8832 	EXP 	line_1: autoDraw = False
40.8832 	EXP 	line_2: autoDraw = False
40.8832 	EXP 	line_3: autoDraw = False
40.8832 	EXP 	line_4: autoDraw = False
40.8832 	EXP 	probe: autoDraw = False
40.8832 	EXP 	Fixation: autoDraw = True
41.8708 	EXP 	line_1: autoDraw = True
41.8708 	EXP 	line_2: autoDraw = True
41.8708 	EXP 	line_3: autoDraw = True
41.8708 	EXP 	line_4: autoDraw = True
41.8777 	EXP 	Fixation: autoDraw = False
42.8706 	INFO 	Keyboard events cleared
42.8702 	EXP 	probe: autoDraw = True
43.1994 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'pos': 50, 'corr_resp': 'c', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
43.2019 	DATA 	Keypress: v
43.2084 	EXP 	Fixation: autoDraw = False
43.2084 	EXP 	line_1: autoDraw = False
43.2084 	EXP 	line_2: autoDraw = False
43.2084 	EXP 	line_3: autoDraw = False
43.2084 	EXP 	line_4: autoDraw = False
43.2084 	EXP 	probe: autoDraw = False
43.2084 	EXP 	Fixation: autoDraw = True
44.2124 	EXP 	line_1: autoDraw = True
44.2124 	EXP 	line_2: autoDraw = True
44.2124 	EXP 	line_3: autoDraw = True
44.2124 	EXP 	line_4: autoDraw = True
44.2291 	EXP 	Fixation: autoDraw = False
45.1955 	INFO 	Keyboard events cleared
45.1950 	EXP 	probe: autoDraw = True
45.4719 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'pos': -150, 'corr_resp': 'z', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
45.4743 	DATA 	Keypress: c
45.4819 	EXP 	Fixation: autoDraw = False
45.4819 	EXP 	line_1: autoDraw = False
45.4819 	EXP 	line_2: autoDraw = False
45.4819 	EXP 	line_3: autoDraw = False
45.4819 	EXP 	line_4: autoDraw = False
45.4819 	EXP 	probe: autoDraw = False
45.4819 	EXP 	Fixation: autoDraw = True
46.4652 	EXP 	line_1: autoDraw = True
46.4652 	EXP 	line_2: autoDraw = True
46.4652 	EXP 	line_3: autoDraw = True
46.4652 	EXP 	line_4: autoDraw = True
46.4795 	EXP 	Fixation: autoDraw = False
47.4711 	INFO 	Keyboard events cleared
47.4707 	EXP 	probe: autoDraw = True
47.8389 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'pos': -50, 'corr_resp': 'x', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
47.8413 	DATA 	Keypress: z
47.8626 	EXP 	Fixation: autoDraw = False
47.8626 	EXP 	line_1: autoDraw = False
47.8626 	EXP 	line_2: autoDraw = False
47.8626 	EXP 	line_3: autoDraw = False
47.8626 	EXP 	line_4: autoDraw = False
47.8626 	EXP 	probe: autoDraw = False
47.8626 	EXP 	Fixation: autoDraw = True
48.8372 	EXP 	line_1: autoDraw = True
48.8372 	EXP 	line_2: autoDraw = True
48.8372 	EXP 	line_3: autoDraw = True
48.8372 	EXP 	line_4: autoDraw = True
48.8533 	EXP 	Fixation: autoDraw = False
49.8372 	INFO 	Keyboard events cleared
49.8368 	EXP 	probe: autoDraw = True
50.5154 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'pos': 150, 'corr_resp': 'v', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
50.5194 	DATA 	Keypress: x
50.5259 	EXP 	Fixation: autoDraw = False
50.5259 	EXP 	line_1: autoDraw = False
50.5259 	EXP 	line_2: autoDraw = False
50.5259 	EXP 	line_3: autoDraw = False
50.5259 	EXP 	line_4: autoDraw = False
50.5259 	EXP 	probe: autoDraw = False
50.5259 	EXP 	Fixation: autoDraw = True
